row_id,order_id,year,Order Date,Ship Date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,Sales,Quantity,Discount,Profit,Profit Margin,Delivery Days
97,CA-2014-161018,2014,2014-11-10,2014-11-12,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009.00,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7.00,0.00,40.54,42.00,2.00
98,CA-2014-157833,2014,2014-06-18,2014-06-21,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122.00,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.31,3.00,0.20,17.96,35.00,3.00
99,CA-2013-149223,2013,2013-09-07,2013-09-12,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106.00,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6.00,0.00,22.59,29.00,5.00
100,CA-2013-158568,2013,2013-08-30,2013-09-03,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.00,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.62,7.00,0.20,22.62,35.00,4.00
101,CA-2013-158568,2013,2013-08-30,2013-09-03,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.00,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.98,3.00,0.20,-10.80,-11.25,4.00
102,CA-2013-158568,2013,2013-08-30,2013-09-03,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.00,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.79,3.00,0.80,-3.04,-170.00,4.00
103,CA-2013-129903,2013,2013-12-02,2013-12-05,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901.00,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4.00,0.00,11.72,49.00,3.00
104,US-2012-156867,2012,2012-11-13,2012-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.00,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.90,6.00,0.20,-26.88,-11.25,4.00
105,US-2012-156867,2012,2012-11-13,2012-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.00,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3.00,0.20,-3.84,-3.75,4.00
106,US-2012-156867,2012,2012-11-13,2012-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.00,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.88,3.00,0.70,-25.82,-70.00,4.00
107,CA-2014-119004,2014,2014-11-24,2014-11-29,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.00,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.11,8.00,0.20,17.60,23.75,5.00
108,CA-2014-119004,2014,2014-11-24,2014-11-29,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.00,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.99,1.00,0.20,2.10,7.50,5.00
109,CA-2014-119004,2014,2014-11-24,2014-11-29,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.00,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.30,1.00,0.20,1.07,32.50,5.00
110,CA-2012-129476,2012,2012-10-15,2012-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462.00,Central,TEC-AC-10000844,Technology,Accessories,LogitechÃÂ Gaming G510s - Keyboard,339.96,5.00,0.20,67.99,20.00,5.00
111,CA-2014-146780,2014,2014-12-26,2014-12-31,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035.00,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2.00,0.00,10.91,26.00,5.00
112,CA-2013-128867,2013,2013-11-04,2013-11-11,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.00,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2.00,0.00,22.79,30.00,7.00
113,CA-2013-128867,2013,2013-11-04,2013-11-11,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.00,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6.00,0.00,13.35,49.00,7.00
114,CA-2011-115259,2011,2011-08-25,2011-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.00,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.10,14.00,0.20,14.53,36.25,2.00
115,CA-2011-115259,2011,2011-08-25,2011-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.00,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2.00,0.20,1.65,35.00,2.00
116,CA-2011-115259,2011,2011-08-25,2011-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.00,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.98,3.00,0.20,7.49,31.25,2.00
117,CA-2011-115259,2011,2011-08-25,2011-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.00,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.46,6.00,0.20,44.03,33.75,2.00
118,CA-2012-110457,2012,2012-03-02,2012-03-06,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103.00,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3.00,0.00,165.38,21.00,4.00
119,US-2012-136476,2012,2012-04-05,2012-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620.00,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.79,1.00,0.70,-115.72,-73.33,5.00
120,CA-2013-103730,2013,2013-06-13,2013-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.00,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3.00,0.00,18.35,39.00,3.00
121,CA-2013-103730,2013,2013-06-13,2013-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.00,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4.00,0.00,13.88,45.00,3.00
122,CA-2013-103730,2013,2013-06-13,2013-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.00,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6.00,0.00,63.44,28.00,3.00
123,CA-2013-103730,2013,2013-06-13,2013-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.00,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9.00,0.00,51.76,45.00,3.00
124,CA-2013-103730,2013,2013-06-13,2013-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.00,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7.00,0.00,19.73,29.00,3.00
125,US-2011-152030,2011,2011-12-26,2011-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041.00,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.56,3.00,0.30,-8.58,-1.43,2.00
126,US-2011-134614,2011,2011-09-20,2011-09-25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701.00,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.70,6.00,0.50,-407.68,-66.00,5.00
127,US-2014-107272,2014,2014-11-06,2014-11-13,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.00,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.39,2.00,0.70,-1.83,-76.67,7.00
128,US-2014-107272,2014,2014-11-06,2014-11-13,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.00,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.99,7.00,0.20,30.50,12.50,7.00
129,US-2013-125969,2013,2013-11-07,2013-11-11,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.00,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.42,2.00,0.20,-9.16,-11.25,4.00
130,US-2013-125969,2013,2013-11-07,2013-11-11,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.00,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3.00,0.00,26.24,11.00,4.00
131,US-2014-164147,2014,2014-02-03,2014-02-06,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.00,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5.00,0.40,-11.99,-20.00,3.00
132,US-2014-164147,2014,2014-02-03,2014-02-06,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.00,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.30,2.00,0.20,29.36,37.50,3.00
133,US-2014-164147,2014,2014-02-03,2014-02-06,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.00,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.46,9.00,0.20,6.97,32.50,3.00
134,CA-2013-145583,2013,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.00,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3.00,0.00,9.62,48.00,6.00
135,CA-2013-145583,2013,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.00,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1.00,0.00,16.66,47.00,6.00
136,CA-2013-145583,2013,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.00,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4.00,0.00,3.46,30.00,6.00
137,CA-2013-145583,2013,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.00,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2.00,0.00,1.97,49.00,6.00
138,CA-2013-145583,2013,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.00,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.18,3.00,0.20,26.66,35.00,6.00
139,CA-2013-145583,2013,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.00,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6.00,0.00,18.45,28.00,6.00
140,CA-2013-145583,2013,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.00,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14.00,0.00,20.70,48.00,6.00
141,CA-2013-110366,2013,2013-09-06,2013-09-08,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140.00,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.80,2.00,0.20,10.35,12.50,2.00
142,CA-2014-106180,2014,2014-09-19,2014-09-24,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.00,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3.00,0.00,2.38,27.00,5.00
143,CA-2014-106180,2014,2014-09-19,2014-09-24,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.00,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3.00,0.00,5.10,47.00,5.00
144,CA-2014-106180,2014,2014-09-19,2014-09-24,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.00,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.70,3.00,0.00,68.98,48.00,5.00
145,CA-2014-155376,2014,2014-12-23,2014-12-28,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055.00,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3.00,0.00,218.25,26.00,5.00
146,CA-2012-110744,2012,2012-09-07,2012-09-12,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.00,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7.00,0.00,20.16,3.00,5.00
147,CA-2011-110072,2011,2011-10-22,2011-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055.00,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.89,4.00,0.20,12.91,13.75,6.00
148,CA-2013-114489,2013,2013-12-06,2013-12-10,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.00,Central,TEC-PH-10000215,Technology,Phones,Plantronics CordlessÃÂ Phone HeadsetÃÂ with In-line Volume - M214C,384.45,11.00,0.00,103.80,27.00,4.00
149,CA-2013-114489,2013,2013-12-06,2013-12-10,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.00,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3.00,0.00,6.00,4.00,4.00
150,CA-2013-114489,2013,2013-12-06,2013-12-10,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.00,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8.00,0.00,585.55,30.00,4.00
151,CA-2013-114489,2013,2013-12-06,2013-12-10,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.00,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5.00,0.00,80.63,47.00,4.00
152,CA-2013-158834,2013,2013-03-14,2013-03-17,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.00,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5.00,0.20,17.77,11.25,3.00
153,CA-2013-158834,2013,2013-03-14,2013-03-17,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.00,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo CordedÃÂ Headset,203.18,2.00,0.20,15.24,7.50,3.00
154,CA-2012-124919,2012,2012-05-31,2012-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.00,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7.00,0.00,26.27,45.00,2.00
155,CA-2012-124919,2012,2012-05-31,2012-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.00,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4.00,0.00,48.54,46.00,2.00
156,CA-2012-124919,2012,2012-05-31,2012-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.00,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6.00,0.00,21.03,26.00,2.00
157,CA-2012-118948,2012,2012-05-28,2012-06-03,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105.00,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3.00,0.00,1.79,27.00,6.00
158,CA-2011-104269,2011,2011-03-01,2011-03-06,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115.00,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.57,2.00,0.20,51.48,11.25,5.00
159,CA-2013-114104,2013,2013-11-21,2013-11-25,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034.00,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2.00,0.00,6.87,47.00,4.00
160,CA-2013-114104,2013,2013-11-21,2013-11-25,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034.00,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7.00,0.00,236.23,25.00,4.00
161,CA-2013-162733,2013,2013-05-12,2013-05-13,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045.00,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1.00,0.00,2.69,45.00,1.00
162,CA-2012-119697,2012,2012-12-28,2012-12-31,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134.00,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38,2.00,0.20,1.36,2.50,3.00
163,CA-2013-154508,2013,2013-11-17,2013-11-21,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220.00,West,OFF-EN-10001990,Office Supplies,Envelopes,Staples,28.40,5.00,0.00,13.35,47.00,4.00
164,CA-2013-113817,2013,2013-11-08,2013-11-12,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115.00,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2.00,0.20,9.69,35.00,4.00
165,CA-2011-139892,2011,2011-09-08,2011-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.00,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.94,3.00,0.20,2.73,27.50,4.00
166,CA-2011-139892,2011,2011-09-08,2011-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.00,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.95,8.00,0.40,-1359.99,-16.67,4.00
167,CA-2011-139892,2011,2011-09-08,2011-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.00,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.93,3.00,0.20,-58.63,-21.25,4.00
168,CA-2011-139892,2011,2011-09-08,2011-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.00,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9.00,0.30,-24.86,-1.43,4.00
169,CA-2011-139892,2011,2011-09-08,2011-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.00,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.06,6.00,0.20,6.81,21.25,4.00
170,CA-2011-139892,2011,2011-09-08,2011-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.00,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5.00,0.80,-453.85,-255.00,4.00
171,CA-2011-139892,2011,2011-09-08,2011-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.00,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.98,3.00,0.20,9.00,6.25,4.00
172,CA-2011-118962,2011,2011-08-05,2011-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.00,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6Ã¢ÂÂ x 11Ã¢ÂÂ",20.94,3.00,0.00,9.84,47.00,4.00
173,CA-2011-118962,2011,2011-08-05,2011-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.00,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2.00,0.00,53.26,48.00,4.00
174,CA-2011-118962,2011,2011-08-05,2011-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.00,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.14,7.00,0.20,21.26,6.25,4.00
175,US-2011-100853,2011,2011-09-14,2011-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623.00,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.45,2.00,0.80,-131.12,-250.00,5.00
176,US-2011-100853,2011,2011-09-14,2011-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623.00,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4.00,0.20,6.55,32.50,5.00
